ID,group,Age,Sex,ethnicity,occupation,income,education,envAttitude_pre,envSelfEfficacy_pre,envMotivation_pre,envAttitude_post,envSelfEfficacy_post,envMotivation_post,nudge_acceptance_post,nudge_reactance_post,nudge_fatigue_post,eco_choices_day1,eco_choices_day2,eco_choices_day3,eco_choices_day4,eco_choices_day5,eco_choices_day6,eco_choices_day7,eco_choices_day8,eco_choices_day9,eco_choices_day10,eco_choices_day11,eco_choices_day12,eco_choices_day13,eco_choices_day14,daily_donation_cents_day1,daily_donation_cents_day2,daily_donation_cents_day3,daily_donation_cents_day4,daily_donation_cents_day5,daily_donation_cents_day6,daily_donation_cents_day7,daily_donation_cents_day8,daily_donation_cents_day9,daily_donation_cents_day10,daily_donation_cents_day11,daily_donation_cents_day12,daily_donation_cents_day13,daily_donation_cents_day14,n_trials_day1,n_trials_day2,n_trials_day3,n_trials_day4,n_trials_day5,n_trials_day6,n_trials_day7,n_trials_day8,n_trials_day9,n_trials_day10,n_trials_day11,n_trials_day12,n_trials_day13,n_trials_day14,eco_share_day1,eco_share_day2,eco_share_day3,eco_share_day4,eco_share_day5,eco_share_day6,eco_share_day7,eco_share_day8,eco_share_day9,eco_share_day10,eco_share_day11,eco_share_day12,eco_share_day13,eco_share_day14,information_nudge_rt_ms_day1,information_nudge_rt_ms_day2,information_nudge_rt_ms_day3,information_nudge_rt_ms_day4,information_nudge_rt_ms_day5,information_nudge_rt_ms_day6,information_nudge_rt_ms_day7,information_nudge_rt_ms_day8,information_nudge_rt_ms_day9,information_nudge_rt_ms_day10,information_nudge_rt_ms_day11,information_nudge_rt_ms_day12,information_nudge_rt_ms_day13,information_nudge_rt_ms_day14,assistant_commitment_rt_ms_day1,assistant_commitment_rt_ms_day2,assistant_commitment_rt_ms_day3,assistant_commitment_rt_ms_day4,assistant_commitment_rt_ms_day5,assistant_commitment_rt_ms_day6,assistant_commitment_rt_ms_day7,assistant_commitment_rt_ms_day8,assistant_commitment_rt_ms_day9,assistant_commitment_rt_ms_day10,assistant_commitment_rt_ms_day11,assistant_commitment_rt_ms_day12,assistant_commitment_rt_ms_day13,assistant_commitment_rt_ms_day14
PpGvygpD,assistant_high,26,Male,Asian,Private sector,"10,001-20,000",Bachelor,3.8,4,3.5,3.4,5,5,7,3,1,2,0,1,2,1,1,1,1,2,1,1,1,2,0,1,0,1,2,2,3,1,3,1,2,1,2,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13942,2794,7271,2213,5458,2205,1613,2462,3018,3126,3046,4189,11301,8304
nZSrSfOL,control,20,Female,White,Student,NA,Senior high,4.467,5,6,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,NA,NA,2,0,1,1,2,2,3,1,0,2,3,4,NA,NA,4,0,2,2,3,3,3,3,3,3,3,3,NA,NA,3,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,NA,NA,0.666666666666667,0,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EpAltTYc,assistant_medium,21,Male,White,Student,NA,Bachelor,4.067,1,1,4.26666666666667,4,3,7,4,4,2,0,3,1,0,3,3,0,0,0,0,0,2,0,2,0,9,0,0,4,12,0,0,0,0,0,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0,1,0.333333333333333,0,1,1,0,0,0,0,0,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27905,NA,NA,15076,NA,NA,5196,NA,NA,11030,NA,NA,3581,NA
trUwtpVZ,structure_high,18,Male,White,Student,"<10,000",Senior high,4.133,4,0.5,4.13333333333333,4,4,5,1,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,9,8,11,6,16,8,17,3,17,12,17,11,17,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0.666666666666667,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tyLhQJpE,assistant_high,50,Female,Asian,Self-employed/Freelancer,NA,Bachelor,3.333,5,7.5,3.33333333333333,5,6.5,7,3,1,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,5,4,7,7,7,6,8,7,9,6,9,6,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0.666666666666667,1,1,0.666666666666667,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6323,2216,9566,1078,1075,826,6238,1596,1348,9451,3255,1320,1624,1311
llbzKAQH,information_medium,31,Female,White,Self-employed/Freelancer,"10,001-20,000",Bachelor,3.333,5,6,3.06666666666667,4,4,4,2,2,2,0,0,1,3,1,1,0,0,1,2,0,1,0,0,0,0,2,6,0,2,0,0,3,1,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,23700,NA,NA,20146,NA,NA,8278,NA,NA,8753,NA,NA,13159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jVItwrCQ,assistant_high,33,Female,White,Private sector,"30,001-40,000",Master,3.8,5,0,3.26666666666667,4,-1.5,3,6,5,3,3,0,3,3,1,3,2,3,3,0,3,1,0,8,4,0,6,11,0,11,6,10,3,0,6,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,1,1,0.333333333333333,1,0.666666666666667,1,1,0,1,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8569,9019,1465,1692,1074,1029,649,1021,1160,836,1162,1048,974,675
DmmGLUtF,assistant_low,25,Male,Other,Student,"<10,000",Senior high,3.2,3,-3.5,2.93333333333333,4,-2,3,4,3,1,1,1,0,0,1,0,2,0,0,0,0,0,1,1,2,2,0,0,4,0,5,0,0,0,0,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UWVyzUrH,assistant_medium,33,Female,White,Private sector,"20,001-30,000",Master,4.333,5,5,4.86666666666667,5,4.5,5,1,4,2,2,3,3,2,2,2,2,3,2,3,0,3,2,2,2,9,8,8,8,9,3,9,6,9,0,8,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0,1,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25912,NA,NA,6324,NA,NA,12969,NA,NA,32435,NA,NA,83421,NA
ncRpuOzA,information_high,27,Male,Asian,Private sector,"30,001-40,000",Master,3.6,4,5,4.4,4,7.5,5,4,4,1,1,3,3,3,2,2,2,1,2,1,2,0,1,2,0,3,2,3,4,2,5,2,6,2,6,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,1,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,37367,24008,4311,3191,3260,4371,3180,17260,3534,3543,3537,3250,3593,2959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fWNkVszo,assistant_low,30,Male,Black,Student,"20,001-30,000",Bachelor,2.6,5,3.5,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,4,0,0,1,0,0,0,0,0,0,0,3,NA,NA,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,NA,NA,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAjnCaes,structure_medium,38,Female,Black,Private sector,"30,001-40,000",Master,3.733,5,5.5,NA,NA,NA,NA,NA,NA,2,3,2,3,2,NA,2,3,2,NA,3,NA,NA,NA,1,2,4,3,6,NA,6,3,5,NA,10,NA,NA,NA,3,3,3,3,3,NA,3,3,3,NA,3,NA,NA,NA,0.666666666666667,1,0.666666666666667,1,0.666666666666667,NA,0.666666666666667,1,0.666666666666667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TLMJdEVR,control,33,Male,Black,Private sector,"40,001-60,000",Master,3.067,3,0,NA,NA,NA,NA,NA,NA,0,2,0,0,1,1,1,1,0,1,0,0,NA,0,0,4,0,0,2,2,0,1,0,2,0,0,NA,0,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,0,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JRijoIQr,structure_low,23,Female,White,Student,"<10,000",Bachelor,3.867,4,5.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,1,1,1,2,0,NA,0,NA,1,NA,NA,NA,NA,0,1,3,1,8,0,NA,0,NA,3,NA,NA,NA,NA,3,3,3,3,3,3,NA,3,NA,0.333333333333333,NA,NA,NA,NA,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lULGwCaR,information_medium,28,Male,Mixed,Self-employed/Freelancer,"<10,000",Senior high,3.333,4,-2,3.73333333333333,4,4.5,4,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,3,5,3,4,3,3,2,5,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,20662,NA,NA,5217,NA,NA,7774,NA,NA,1969,NA,NA,3154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rILeKbav,information_high,19,Male,White,Self-employed/Freelancer,"10,001-20,000",Bachelor,3.867,4,2,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,0,NA,0,NA,NA,NA,NA,3,1,6,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,8,0,3,3,NA,3,NA,3,NA,3,NA,NA,NA,NA,3,3,1,0.333333333333333,NA,0,NA,0,NA,0,NA,NA,NA,NA,1,0.333333333333333,24321,10108,NA,1540,NA,2026,NA,959,NA,NA,NA,NA,1057,1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jLSNDFVF,control,40,Male,White,Self-employed/Freelancer,"<10,000",Bachelor,3.867,5,5,3.86666666666667,4,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZiwPaGg,structure_high,39,Female,White,Private sector,"40,001-60,000",College diploma,4.067,4,-3,4.06666666666667,4,-1.5,5,4,4,1,3,2,3,2,3,2,3,1,3,1,3,1,3,1,8,2,7,2,12,2,16,0,16,0,15,0,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,1,0.666666666666667,1,0.666666666666667,1,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tYoIGtPa,assistant_medium,24,Female,Asian,Private sector,">60,000",Bachelor,4.8,4,2.5,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,3,NA,3,3,3,3,3,NA,3,3,3,3,3,3,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3311,NA,NA,3638,NA,NA,2942,NA,NA,3857,NA,NA,4056,NA
FPudLazv,structure_high,26,Male,Mixed,Student,"<10,000",College diploma,3.467,4,-0.5,NA,NA,NA,NA,NA,NA,3,1,2,2,3,NA,3,2,3,3,3,3,3,3,5,2,2,1,8,NA,9,2,5,4,7,4,3,4,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,1,0.333333333333333,0.666666666666667,0.666666666666667,1,NA,1,0.666666666666667,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LEGrnYek,information_low,36,Male,Asian,Other,NA,Master,3.8,4,1,NA,NA,NA,NA,NA,NA,3,1,2,1,1,NA,2,0,0,1,1,0,1,2,3,2,4,3,2,NA,3,0,0,5,4,0,4,5,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,1,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,NA,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,18937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rTOGWFIt,structure_medium,53,Male,White,Self-employed/Freelancer,"20,001-30,000",College diploma,4.667,4,6,4.6,4,9,3,1,5,3,3,2,3,3,3,2,2,2,3,3,3,2,3,5,5,8,8,3,8,7,7,7,9,5,12,7,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0.666666666666667,1,1,1,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,0.666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BaCdqVXl,assistant_low,38,Female,Mixed,Private sector,">60,000",Doctoral,3.8,4,6,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MZFcTIcH,structure_medium,22,Male,Black,Private sector,"30,001-40,000",College diploma,3,5,5,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,2,1,1,NA,NA,0,NA,NA,2,0,0,0,0,0,2,0,1,NA,NA,0,NA,NA,3,3,3,3,3,3,3,3,3,NA,NA,3,NA,NA,1,0,0,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.333333333333333,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aITdOZUl,information_high,45,Male,Other,Private sector,"20,001-30,000",Junior high,3.667,5,10.5,4,5,9,7,4,3,2,2,3,0,2,0,3,1,2,0,3,0,3,0,3,1,3,0,2,0,2,0,2,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.666666666666667,1,0,0.666666666666667,0,1,0.333333333333333,0.666666666666667,0,1,0,1,0,40528,24509,23570,5991,1725,2525,2420,1444,1755,4431,2041,1799,2930,1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mwdCPyrg,assistant_low,32,Female,White,Private sector,"10,001-20,000",Bachelor,3.6,4,0,NA,NA,NA,NA,NA,NA,1,3,0,3,0,2,0,2,0,3,0,0,0,0,1,8,0,8,0,8,0,9,0,9,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,1,0,1,0,0.666666666666667,0,0.666666666666667,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ESxPRCvI,assistant_medium,28,Male,White,Private sector,"10,001-20,000",Senior high,2.267,4,10.5,2.33333333333333,5,9.5,6,5,6,3,3,3,2,3,3,3,2,3,3,3,3,2,3,5,8,11,10,11,10,8,9,13,10,14,11,11,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,0.666666666666667,1,1,1,0.666666666666667,1,1,1,1,0.666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107476,NA,NA,27601,NA,NA,17688,NA,NA,3512,NA,NA,12706,NA
awiiJucM,assistant_low,33,Female,White,Private sector,"20,001-30,000",Bachelor,3.6,4,1,3.4,4,1,4,2,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
iBdgiZnj,assistant_medium,20,Male,Mixed,Student,"<10,000",College diploma,3.933,4,6.5,NA,NA,NA,NA,NA,NA,3,1,3,1,2,2,3,NA,3,2,2,2,3,1,4,0,10,0,7,1,11,NA,10,1,10,0,12,0,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,1,0.333333333333333,1,0.333333333333333,0.666666666666667,0.666666666666667,1,NA,1,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13982,NA,NA,7721,NA,NA,3821,NA,NA,21368,NA,NA,7912,NA
amyZPCOx,information_low,56,Male,White,Private sector,"10,001-20,000",Senior high,3.4,4,4.5,3.26666666666667,4,4,6,2,1,3,0,3,0,3,0,3,0,3,0,2,0,2,0,3,0,3,0,2,0,2,0,3,0,2,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,1,0,1,0,1,0,0.666666666666667,0,0.666666666666667,0,26082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vhQjkTxm,control,30,Male,White,Self-employed/Freelancer,"20,001-30,000",College diploma,3.133,2,-3.5,3.8,4,4.5,NA,NA,NA,3,0,3,0,2,0,1,0,2,1,3,0,2,0,8,0,10,0,10,0,4,0,11,0,10,0,10,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,0.666666666666667,0,0.333333333333333,0,0.666666666666667,0.333333333333333,1,0,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
odlHiaOU,assistant_medium,29,Male,Asian,Private sector,"<10,000",Bachelor,3.533,5,4.5,3.66666666666667,4,2.5,6,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7358,NA,NA,2840,NA,NA,2721,NA,NA,2284,NA,NA,3029,NA
GycBEXxW,structure_low,45,Female,Mixed,Private sector,"40,001-60,000",Bachelor,3.533,4,2,NA,NA,NA,NA,NA,NA,3,2,3,2,3,NA,1,3,3,1,1,3,0,3,2,6,3,6,3,NA,1,11,2,5,0,13,0,12,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,1,0.666666666666667,1,0.666666666666667,1,NA,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kCAYZIuX,assistant_medium,20,Male,White,Self-employed/Freelancer,"40,001-60,000",College diploma,3.533,4,1,NA,NA,NA,NA,NA,NA,0,1,1,3,0,2,0,1,0,2,0,NA,1,NA,0,5,1,6,0,3,0,4,0,6,0,NA,2,NA,3,3,3,3,3,3,3,3,3,3,3,NA,3,NA,0,0.333333333333333,0.333333333333333,1,0,0.666666666666667,0,0.333333333333333,0,0.666666666666667,0,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5700,NA,NA,8107,NA,NA,5711,NA,NA,7948,NA,NA,1766,NA
ElfvpeLI,assistant_high,21,Male,White,Student,"10,001-20,000",Senior high,3.867,5,7,3.93333333333333,5,8,5,5,7,2,1,1,3,3,3,2,1,2,3,3,2,0,2,4,1,3,8,4,4,5,0,4,8,12,11,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.333333333333333,0.333333333333333,1,1,1,0.666666666666667,0.333333333333333,0.666666666666667,1,1,0.666666666666667,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23640,12946,11116,24499,8313,11679,7525,7554,7794,8068,9800,9720,7595,6767
wCSvozXl,structure_low,54,Male,White,Other,"40,001-60,000",College diploma,1.8,3,0,NA,NA,NA,NA,NA,NA,3,NA,2,0,2,0,0,0,1,0,3,0,0,0,8,NA,4,0,6,0,0,0,2,0,9,0,0,0,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,1,NA,0.666666666666667,0,0.666666666666667,0,0,0,0.333333333333333,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
csyaRZfo,information_medium,45,Male,White,Private sector,">60,000",College diploma,2.2,4,-8,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,0,0,0,0,0,0,0,0,0,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,0,0.333333333333333,0,0.333333333333333,NA,0,0,0,0,0,0,0,0,0,7027,NA,NA,1160,NA,NA,5785,NA,NA,1691,NA,NA,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTvVHSKH,information_medium,35,Male,White,Government/Public sector,"<10,000",Doctoral,3,5,5,3.33333333333333,5,9,4,4,2,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333,25276,NA,NA,2834,NA,NA,5125,NA,NA,5527,NA,NA,1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eEcqNuBc,structure_low,20,Male,White,Other,"<10,000",Junior high,4,4,-1,4.33333333333333,4,-1,5,1,2,3,2,2,0,2,2,3,3,3,1,3,0,2,1,4,5,9,0,8,5,12,7,7,4,11,0,10,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,1,1,1,0.333333333333333,1,0,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
znoHGQVc,assistant_low,24,Male,White,Private sector,"10,001-20,000",Bachelor,3.267,5,3.5,3.06666666666667,4,4.5,5,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,4,1,3,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vhTHAYAM,structure_high,28,Female,Black,Government/Public sector,">60,000",Doctoral,2.8,4,-3,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,2,NA,NA,1,2,2,2,NA,NA,0,0,0,NA,NA,0,NA,NA,0,1,1,1,NA,NA,3,3,3,NA,NA,3,NA,NA,3,3,3,3,NA,NA,0.333333333333333,0.666666666666667,0.333333333333333,NA,NA,0.666666666666667,NA,NA,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AojHWNhl,information_medium,23,Female,Asian,Student,NA,Senior high,3.867,4,-4.5,4.13333333333333,4,-3,5,4,4,2,0,2,2,3,1,3,0,3,0,3,0,3,0,4,0,5,4,8,2,10,0,11,0,11,0,12,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0,0.666666666666667,0.666666666666667,1,0.333333333333333,1,0,1,0,1,0,1,0,18581,NA,NA,3223,NA,NA,9454,NA,NA,1748,NA,NA,2052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
iBuGslqN,structure_high,22,Male,White,Student,"20,001-30,000",College diploma,3.267,4,2.5,NA,NA,NA,NA,NA,NA,1,2,3,1,2,1,2,2,NA,NA,NA,3,3,3,2,2,10,0,8,2,5,3,NA,NA,NA,4,9,6,3,3,3,3,3,3,3,3,NA,NA,NA,3,3,3,0.333333333333333,0.666666666666667,1,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
